"","mean","sd","0.025quant","0.5quant","0.975quant","mode","X","ISO_A0","adjusted_year","cases","full_name","continent","label_y","hemisphere","join","total_missing","YearN","YearN2","YearN3","YearN4","population_total","ave_cases","avg_inc","YearN_continent","YearN_country","offset1","country","countryID","continentID"
"fitted.Predictor.0428",160.344385674379,1.88775159063437,156.674361205873,160.333274480221,164.077636606468,160.311122267984,440,"CRI",2009,7214,"Costa Rica","Central America",10.0651,"north","CRI 2009",3,20,20,20,20,4499791,15038.7714285714,333.615580123155,"Central America_20","CRI_20",44.99791,"CRI",13,3
"fitted.Predictor.0429",691.059923801022,3.89465119350311,683.454149242767,691.048949393385,698.728145825943,691.027070740907,441,"CRI",2010,31484,"Costa Rica","Central America",10.0651,"north","CRI 2010",3,21,21,21,21,4555962,15038.7714285714,333.615580123155,"Central America_21","CRI_21",45.55962,"CRI",13,3
"fitted.Predictor.0430",300.196016934611,2.55191316205414,295.222866520206,300.185170841629,305.230884907194,300.163547466947,442,"CRI",2011,13838,"Costa Rica","Central America",10.0651,"north","CRI 2011",3,22,22,22,22,4609833,15038.7714285714,333.615580123155,"Central America_22","CRI_22",46.09833,"CRI",13,3
"fitted.Predictor.0431",476.92485680922,3.19779967053989,470.684820403345,476.914136485236,483.225894950938,476.892764151732,443,"CRI",2012,22243,"Costa Rica","Central America",10.0651,"north","CRI 2012",3,23,23,23,23,4663934,15038.7714285714,333.615580123155,"Central America_23","CRI_23",46.63934,"CRI",13,3
"fitted.Predictor.0432",1737.47701791102,6.0696577002965,1725.60520021113,1737.46641621474,1749.40916213281,1737.44528114439,444,"CRI",2013,81942,"Costa Rica","Central America",10.0651,"north","CRI 2013",3,24,24,24,24,4716147,15038.7714285714,333.615580123155,"Central America_24","CRI_24",47.16147,"CRI",13,3
"fitted.Predictor.0433",351.211959665124,2.71432007963391,345.919322495611,351.201471406948,356.564278133023,351.180561547079,445,"CRI",2014,16742,"Costa Rica","Central America",10.0651,"north","CRI 2014",3,25,25,25,25,4767119,15038.7714285714,333.615580123155,"Central America_25","CRI_25",47.67119,"CRI",13,3
"fitted.Predictor.0434",536.576522214936,3.33720169996443,530.062153572178,536.56614476488,543.149941506694,536.545456088736,446,"CRI",2015,25852,"Costa Rica","Central America",10.0651,"north","CRI 2015",3,26,26,26,26,4818038,15038.7714285714,333.615580123155,"Central America_26","CRI_26",48.18038,"CRI",13,3
"fitted.Predictor.0435",630.783347441489,3.60006684546432,623.753226800491,630.773074370118,637.871924753022,630.752593890965,447,"CRI",2016,30700,"Costa Rica","Central America",10.0651,"north","CRI 2016",3,27,27,27,27,4866998,15038.7714285714,333.615580123155,"Central America_27","CRI_27",48.66998,"CRI",13,3
"fitted.Predictor.0436",169.759258828208,1.85886336848473,166.143213190858,169.749082469188,173.43321129702,169.728794067914,448,"CRI",2017,8340,"Costa Rica","Central America",10.0651,"north","CRI 2017",3,28,28,28,28,4913177,15038.7714285714,333.615580123155,"Central America_28","CRI_28",49.13177,"CRI",13,3
"fitted.Predictor.0437",91.3878919124049,1.35776299172682,88.754209968265,91.377807342715,94.0789589273157,91.357701895751,449,"CRI",2018,4530,"Costa Rica","Central America",10.0651,"north","CRI 2018",3,29,29,29,29,4957818,15038.7714285714,333.615580123155,"Central America_29","CRI_29",49.57818,"CRI",13,3
"fitted.Predictor.0438",189.475028730074,1.94679693905023,185.686050191694,189.465028156438,193.320913745581,189.445090265089,450,"CRI",2019,9472,"Costa Rica","Central America",10.0651,"north","CRI 2019",3,30,30,30,30,4999553,15038.7714285714,333.615580123155,"Central America_30","CRI_30",49.99553,"CRI",13,3
"fitted.Predictor.0439",199.75677305402,1.99200343330864,195.878951025502,199.746841521418,203.691108661046,199.727041301735,451,"CRI",2020,10056,"Costa Rica","Central America",10.0651,"north","CRI 2020",3,31,31,31,31,5034320,15038.7714285714,333.615580123155,"Central America_31","CRI_31",50.3432,"CRI",13,3
"fitted.Predictor.0440",102.26428974164,1.42170463923712,99.5046400269646,102.254408720948,105.080166108213,102.234709058581,452,"CRI",2021,5174,"Costa Rica","Central America",10.0651,"north","CRI 2021",3,32,32,32,32,5059988,15038.7714285714,333.615580123155,"Central America_32","CRI_32",50.59988,"CRI",13,3
"fitted.Predictor.0441",147.303111980602,1.70260310959919,143.992517773524,147.293273196947,150.669692177234,147.273657778957,453,"CRI",2022,7485,"Costa Rica","Central America",10.0651,"north","CRI 2022",3,33,33,33,33,5081765,15038.7714285714,333.615580123155,"Central America_33","CRI_33",50.81765,"CRI",13,3
"fitted.Predictor.0442",618.252651563762,3.47987970489068,611.45683902282,618.24285841931,625.104189851117,618.223334742498,454,"CRI",2023,31565,"Costa Rica","Central America",10.0651,"north","CRI 2023",3,34,34,34,34,5105525,15038.7714285714,333.615580123155,"Central America_34","CRI_34",51.05525,"CRI",13,3
"fitted.Predictor.0443",0.479366720444581,5.94584940150689,0.000311393591190696,0.031038888678531,3.05251174129307,0.000125839426424292,456,"CYM",1990,0,"Cayman Islands","Caribbean",19.319862,"north","CYM 1990",12,1,1,1,1,25999,21.2571428571429,33.9545743638621,"Caribbean_1","CYM_1",0.25999,"CYM",14,2
"fitted.Predictor.0444",0.272547444765387,2.48789529870263,0.000363143916578831,0.0258816828470151,1.82529172299935,0.000227544485805807,457,"CYM",1991,0,"Cayman Islands","Caribbean",19.319862,"north","CYM 1991",12,2,2,2,2,27294,21.2571428571429,33.9545743638621,"Caribbean_2","CYM_2",0.27294,"CYM",14,2
"fitted.Predictor.0445",0.216587885334375,1.46346289267006,0.000571231047945134,0.0292142085594962,1.48128890065465,0.000527434606486691,458,"CYM",1992,0,"Cayman Islands","Caribbean",19.319862,"north","CYM 1992",12,3,3,3,3,28621,21.2571428571429,33.9545743638621,"Caribbean_3","CYM_3",0.28621,"CYM",14,2
"fitted.Predictor.0446",0.0710194768933197,0.41012968112513,0.000265517162028599,0.0113999250414772,0.485539260746666,0.000290153906715198,459,"CYM",1993,0,"Cayman Islands","Caribbean",19.319862,"north","CYM 1993",12,4,4,4,4,29976,21.2571428571429,33.9545743638621,"Caribbean_4","CYM_4",0.29976,"CYM",14,2
"fitted.Predictor.0447",0.0477207700669547,0.236704306764924,0.000249506619140575,0.00902108826902649,0.323585146274197,0.000319142829357454,460,"CYM",1994,0,"Cayman Islands","Caribbean",19.319862,"north","CYM 1994",12,5,5,5,5,31352,21.2571428571429,33.9545743638621,"Caribbean_5","CYM_5",0.31352,"CYM",14,2
"fitted.Predictor.0448",3.08478343113418,3.51833784294014,0.338721262548891,2.03307008938243,12.1852076797329,0.883149669922995,461,"CYM",1995,1,"Cayman Islands","Caribbean",19.319862,"north","CYM 1995",12,6,6,6,6,32743,21.2571428571429,33.9545743638621,"Caribbean_6","CYM_6",0.32743,"CYM",14,2
"fitted.Predictor.0449",0.779773255023128,1.80499150281457,0.0211653414954947,0.307789930492592,4.46111833691025,0.047936904238918,462,"CYM",1996,0,"Cayman Islands","Caribbean",19.319862,"north","CYM 1996",12,7,7,7,7,34143,21.2571428571429,33.9545743638621,"Caribbean_7","CYM_7",0.34143,"CYM",14,2
"fitted.Predictor.0450",0.527782014344702,1.33827096664409,0.0118327171448671,0.192423762957578,3.11896433341622,0.0255433932973106,463,"CYM",1997,0,"Cayman Islands","Caribbean",19.319862,"north","CYM 1997",12,8,8,8,8,35543,21.2571428571429,33.9545743638621,"Caribbean_8","CYM_8",0.35543,"CYM",14,2
"fitted.Predictor.0451",4.53861449702122,3.79783472921159,0.833851430464229,3.48047973289072,14.5263086432873,2.04696729463599,464,"CYM",1998,2,"Cayman Islands","Caribbean",19.319862,"north","CYM 1998",12,9,9,9,9,36922,21.2571428571429,33.9545743638621,"Caribbean_9","CYM_9",0.36922,"CYM",14,2
"fitted.Predictor.0452",2.31051210726284,2.83400044312006,0.222741242362394,1.45938659097083,9.56170148975775,0.582382283992366,465,"CYM",1999,1,"Cayman Islands","Caribbean",19.319862,"north","CYM 1999",12,10,10,10,10,38284,21.2571428571429,33.9545743638621,"Caribbean_10","CYM_10",0.38284,"CYM",14,2
"fitted.Predictor.0453",1.17931407873551,2.07008087129673,0.0566962743423219,0.58286928130279,5.97875623251363,0.142315245028688,466,"CYM",2000,0,"Cayman Islands","Caribbean",19.319862,"north","CYM 2000",12,11,11,11,11,39674,21.2571428571429,33.9545743638621,"Caribbean_11","CYM_11",0.39674,"CYM",14,2
"fitted.Predictor.0454",1.47911780274387,2.27455889794362,0.0925021025181449,0.805637797591365,6.99690905753424,0.239187257504592,467,"CYM",2001,0,"Cayman Islands","Caribbean",19.319862,"north","CYM 2001",12,12,12,12,12,41089,21.2571428571429,33.9545743638621,"Caribbean_12","CYM_12",0.41089,"CYM",14,2
"fitted.Predictor.0455",3.09265205367263,3.10799129832824,0.423464016517709,2.18109993018858,11.2300645520008,1.08547929039549,468,"CYM",2002,1,"Cayman Islands","Caribbean",19.319862,"north","CYM 2002",12,13,13,13,13,42514,21.2571428571429,33.9545743638621,"Caribbean_13","CYM_13",0.42514,"CYM",14,2
"fitted.Predictor.0456",2.67887120931256,2.8943237432374,0.324025950210311,1.81925920948163,10.2117070538485,0.839820941751149,469,"CYM",2003,1,"Cayman Islands","Caribbean",19.319862,"north","CYM 2003",12,14,14,14,14,43934,21.2571428571429,33.9545743638621,"Caribbean_14","CYM_14",0.43934,"CYM",14,2
"fitted.Predictor.0457",1.28715829994552,2.10988352173737,0.0710134663597331,0.66959143740939,6.3013228129832,0.181246099339993,470,"CYM",2004,0,"Cayman Islands","Caribbean",19.319862,"north","CYM 2004",12,15,15,15,15,45352,21.2571428571429,33.9545743638621,"Caribbean_15","CYM_15",0.45352,"CYM",14,2
"fitted.Predictor.0458",2.3525992193273,2.68222291715144,0.258648581040244,1.55084573850514,9.2906511767818,0.674098780370202,471,"CYM",2005,1,"Cayman Islands","Caribbean",19.319862,"north","CYM 2005",12,16,16,16,16,46788,21.2571428571429,33.9545743638621,"Caribbean_16","CYM_16",0.46788,"CYM",14,2
"fitted.Predictor.0459",1.22333631899285,1.96534365097522,0.070206704593154,0.645767201689028,5.92574024920029,0.180027964143669,472,"CYM",2006,0,"Cayman Islands","Caribbean",19.319862,"north","CYM 2006",12,17,17,17,17,48232,21.2571428571429,33.9545743638621,"Caribbean_17","CYM_17",0.48232,"CYM",14,2
"fitted.Predictor.0460",16.9787298042725,6.02444680829901,8.14449028497389,16.0014379990313,31.4348464748985,14.2120717597663,473,"CYM",2007,9,"Cayman Islands","Caribbean",19.319862,"north","CYM 2007",12,18,18,18,18,49687,21.2571428571429,33.9545743638621,"Caribbean_18","CYM_18",0.49687,"CYM",14,2
"fitted.Predictor.0461",3.45572088041917,2.97206680938231,0.608544610196968,2.61989060057529,11.2732217907957,1.50598483929623,474,"CYM",2008,1,"Cayman Islands","Caribbean",19.319862,"north","CYM 2008",12,19,19,19,19,51151,21.2571428571429,33.9545743638621,"Caribbean_19","CYM_19",0.51151,"CYM",14,2
"fitted.Predictor.0462",2.05349574169377,2.40407831429401,0.215064918072085,1.33346219938926,8.24849046267932,0.56214826346228,475,"CYM",2009,0,"Cayman Islands","Caribbean",19.319862,"north","CYM 2009",12,20,20,20,20,52618,21.2571428571429,33.9545743638621,"Caribbean_20","CYM_20",0.52618,"CYM",14,2
"fitted.Predictor.0463",16.5564672952704,5.70280922277495,8.11803101011387,15.6539456233104,30.183720026931,13.9945048328313,476,"CYM",2010,8,"Cayman Islands","Caribbean",19.319862,"north","CYM 2010",12,21,21,21,21,54099,21.2571428571429,33.9545743638621,"Caribbean_21","CYM_21",0.54099,"CYM",14,2
"fitted.Predictor.0464",6.52033073132574,3.68261680334118,2.02153421405675,5.67775255772722,15.9307763320058,4.30533871028771,477,"CYM",2011,2,"Cayman Islands","Caribbean",19.319862,"north","CYM 2011",12,22,22,22,22,55606,21.2571428571429,33.9545743638621,"Caribbean_22","CYM_22",0.55606,"CYM",14,2
"fitted.Predictor.0465",92.0290712904238,12.7576398731072,69.550030311936,91.157352687531,119.477367168763,89.4378485604208,478,"CYM",2012,53,"Cayman Islands","Caribbean",19.319862,"north","CYM 2012",12,23,23,23,23,57136,21.2571428571429,33.9545743638621,"Caribbean_23","CYM_23",0.57136,"CYM",14,2
"fitted.Predictor.0466",117.860050305549,14.2318094777973,92.4191091571413,117.010076060621,148.144211007998,115.327478925154,479,"CYM",2013,69,"Cayman Islands","Caribbean",19.319862,"north","CYM 2013",12,24,24,24,24,58655,21.2571428571429,33.9545743638621,"Caribbean_24","CYM_24",0.58655,"CYM",14,2
"fitted.Predictor.0467",206.312937471145,18.5600310721579,172.313474053127,205.483137285349,245.037799463082,203.835743447643,480,"CYM",2014,124,"Cayman Islands","Caribbean",19.319862,"north","CYM 2014",12,25,25,25,25,60160,21.2571428571429,33.9545743638621,"Caribbean_25","CYM_25",0.6016,"CYM",14,2
"fitted.Predictor.0468",65.3931745794075,10.3735923181862,47.4110074283512,64.5855911134938,87.9815098701314,62.9998955091932,481,"CYM",2015,40,"Cayman Islands","Caribbean",19.319862,"north","CYM 2015",12,26,26,26,26,61642,21.2571428571429,33.9545743638621,"Caribbean_26","CYM_26",0.61642,"CYM",14,2
"fitted.Predictor.0469",238.003607702577,19.4570464201503,202.1310645998,237.212258509365,278.381987783162,235.639843981631,482,"CYM",2016,150,"Cayman Islands","Caribbean",19.319862,"north","CYM 2016",12,27,27,27,27,63100,21.2571428571429,33.9545743638621,"Caribbean_27","CYM_27",0.631,"CYM",14,2
"fitted.Predictor.0470",48.4059720889045,8.73717769086056,33.5314979721618,47.636217725323,67.6738120944568,46.1333517889959,483,"CYM",2017,31,"Cayman Islands","Caribbean",19.319862,"north","CYM 2017",12,28,28,28,28,64535,21.2571428571429,33.9545743638621,"Caribbean_28","CYM_28",0.64535,"CYM",14,2
"fitted.Predictor.0471",44.1566573728963,8.26006803064401,30.171031635046,43.4037874624425,62.4402169571381,41.9365695253665,484,"CYM",2018,29,"Cayman Islands","Caribbean",19.319862,"north","CYM 2018",12,29,29,29,29,65941,21.2571428571429,33.9545743638621,"Caribbean_29","CYM_29",0.65941,"CYM",14,2
"fitted.Predictor.0472",197.417438097359,17.1589900030064,165.909356987387,196.675929941849,233.147914319092,195.203333055865,485,"CYM",2019,133,"Cayman Islands","Caribbean",19.319862,"north","CYM 2019",12,30,30,30,30,67327,21.2571428571429,33.9545743638621,"Caribbean_30","CYM_30",0.67327,"CYM",14,2
"fitted.Predictor.0473",51.6794276239127,8.74082001496252,36.6580871441219,50.9557260534975,70.8298005203099,49.5384864721314,486,"CYM",2020,35,"Cayman Islands","Caribbean",19.319862,"north","CYM 2020",12,31,31,31,31,68684,21.2571428571429,33.9545743638621,"Caribbean_31","CYM_31",0.68684,"CYM",14,2
"fitted.Predictor.0474",3.3118400857379,2.43678613289449,0.733729925799244,2.66760734309066,9.68965423439417,1.73128638218816,487,"CYM",2021,1,"Cayman Islands","Caribbean",19.319862,"north","CYM 2021",12,32,32,32,32,70108,21.2571428571429,33.9545743638621,"Caribbean_32","CYM_32",0.70108,"CYM",14,2
"fitted.Predictor.0475",4.28189472729667,2.68337457644736,1.17314599524336,3.62833509032005,11.2166879615732,2.60520051877156,488,"CYM",2022,2,"Cayman Islands","Caribbean",19.319862,"north","CYM 2022",12,33,33,33,33,71591,21.2571428571429,33.9545743638621,"Caribbean_33","CYM_33",0.71591,"CYM",14,2
"fitted.Predictor.0476",57.9077052339618,8.97095783729193,42.3093889672025,57.2251203500075,77.3988259524388,55.8836540655654,489,"CYM",2023,42,"Cayman Islands","Caribbean",19.319862,"north","CYM 2023",12,34,34,34,34,73038,21.2571428571429,33.9545743638621,"Caribbean_34","CYM_34",0.73038,"CYM",14,2
"fitted.Predictor.0477",9.27182657738667,3.85477099151058,3.91236258150185,8.56150180972188,18.7320153483397,7.30047157745424,491,"DMA",1990,6,"Dominica","Caribbean",15.458829,"north","DMA 1990",6,1,1,1,1,69627,109.352941176471,159.681981089056,"Caribbean_1","DMA_1",0.69627,"DMA",15,2
"fitted.Predictor.0478",17.0015179895798,5.08719701883989,9.17240927711326,16.2880165050264,28.923047535358,14.9502931045065,492,"DMA",1991,12,"Dominica","Caribbean",15.458829,"north","DMA 1991",6,2,2,2,2,69296,109.352941176471,159.681981089056,"Caribbean_2","DMA_2",0.69296,"DMA",15,2
"fitted.Predictor.0479",1.44329438912045,1.85418937490267,0.127036669773605,0.886252475822268,6.14661861899944,0.33361742073976,493,"DMA",1992,0,"Dominica","Caribbean",15.458829,"north","DMA 1992",6,3,3,3,3,69325,109.352941176471,159.681981089056,"Caribbean_3","DMA_3",0.69325,"DMA",15,2
"fitted.Predictor.0480",1.65112134544769,1.81710182727025,0.192881769832911,1.11009886057797,6.37143828615661,0.50178121293774,494,"DMA",1993,1,"Dominica","Caribbean",15.458829,"north","DMA 1993",6,4,4,4,4,69433,109.352941176471,159.681981089056,"Caribbean_4","DMA_4",0.69433,"DMA",15,2
"fitted.Predictor.0481",0.586943687803565,1.21259749221102,0.0198916540986332,0.254635568704058,3.21004969828394,0.0474032836190874,495,"DMA",1994,0,"Dominica","Caribbean",15.458829,"north","DMA 1994",6,5,5,5,5,69477,109.352941176471,159.681981089056,"Caribbean_5","DMA_5",0.69477,"DMA",15,2
"fitted.Predictor.0482",404.591048001696,24.15688595628,359.287249264188,403.871810253589,453.988884901296,402.440067776007,496,"DMA",1995,282,"Dominica","Caribbean",15.458829,"north","DMA 1995",6,6,6,6,6,69469,109.352941176471,159.681981089056,"Caribbean_6","DMA_6",0.69469,"DMA",15,2
"fitted.Predictor.0483",5.22154934027863,2.94511375276703,1.6224510162739,4.54799215991623,12.7469131383834,3.45064784034313,497,"DMA",1996,3,"Dominica","Caribbean",15.458829,"north","DMA 1996",6,7,7,7,7,69410,109.352941176471,159.681981089056,"Caribbean_7","DMA_7",0.6941,"DMA",15,2
"fitted.Predictor.0484",1.35473009775961,1.73148371138806,0.120710427703699,0.834512433626356,5.75132732983476,0.316485185045151,498,"DMA",1997,0,"Dominica","Caribbean",15.458829,"north","DMA 1997",6,8,8,8,8,69299,109.352941176471,159.681981089056,"Caribbean_8","DMA_8",0.69299,"DMA",15,2
"fitted.Predictor.0485",2.95956993965411,2.32212193662819,0.597869795011407,2.32844515245387,9.05581418143562,1.44131867913742,499,"DMA",1998,1,"Dominica","Caribbean",15.458829,"north","DMA 1998",6,9,9,9,9,69124,109.352941176471,159.681981089056,"Caribbean_9","DMA_9",0.69124,"DMA",15,2
