"","ISO_A0","adjusted_year","cases","full_name","continent","label_y","hemisphere","join","total_missing","YearN","YearN2","YearN3","YearN4","population_total","ave_cases","avg_inc","YearN_continent","YearN_country","offset1","country","countryID","continentID"
"565","ECU",1994,6607,"Ecuador","South America",-1.259076,"south","ECU 1994",0,5,5,5,5,11372197,12215.1142857143,80.2936767294937,"South America_5","ECU_5",113.72197,"ECU",17,5
"566","ECU",1995,5189,"Ecuador","South America",-1.259076,"south","ECU 1995",0,6,6,6,6,11590514,12215.1142857143,80.2936767294937,"South America_6","ECU_6",115.90514,"ECU",17,5
"567","ECU",1996,3871,"Ecuador","South America",-1.259076,"south","ECU 1996",0,7,7,7,7,11810950,12215.1142857143,80.2936767294937,"South America_7","ECU_7",118.1095,"ECU",17,5
"568","ECU",1997,4606,"Ecuador","South America",-1.259076,"south","ECU 1997",0,8,8,8,8,12031127,12215.1142857143,80.2936767294937,"South America_8","ECU_8",120.31127,"ECU",17,5
"569","ECU",1998,2901,"Ecuador","South America",-1.259076,"south","ECU 1998",0,9,9,9,9,12251184,12215.1142857143,80.2936767294937,"South America_9","ECU_9",122.51184,"ECU",17,5
"570","ECU",1999,22934,"Ecuador","South America",-1.259076,"south","ECU 1999",0,10,10,10,10,12470795,12215.1142857143,80.2936767294937,"South America_10","ECU_10",124.70795,"ECU",17,5
"571","ECU",2000,10864,"Ecuador","South America",-1.259076,"south","ECU 2000",0,11,11,11,11,12689206,12215.1142857143,80.2936767294937,"South America_11","ECU_11",126.89206,"ECU",17,5
"572","ECU",2001,5675,"Ecuador","South America",-1.259076,"south","ECU 2001",0,12,12,12,12,12910740,12215.1142857143,80.2936767294937,"South America_12","ECU_12",129.1074,"ECU",17,5
"573","ECU",2002,9903,"Ecuador","South America",-1.259076,"south","ECU 2002",0,13,13,13,13,13138472,12215.1142857143,80.2936767294937,"South America_13","ECU_13",131.38472,"ECU",17,5
"574","ECU",2003,6101,"Ecuador","South America",-1.259076,"south","ECU 2003",0,14,14,14,14,13372306,12215.1142857143,80.2936767294937,"South America_14","ECU_14",133.72306,"ECU",17,5
"575","ECU",2004,11797,"Ecuador","South America",-1.259076,"south","ECU 2004",0,15,15,15,15,13608701,12215.1142857143,80.2936767294937,"South America_15","ECU_15",136.08701,"ECU",17,5
"576","ECU",2005,5871,"Ecuador","South America",-1.259076,"south","ECU 2005",0,16,16,16,16,13846163,12215.1142857143,80.2936767294937,"South America_16","ECU_16",138.46163,"ECU",17,5
"577","ECU",2006,10253,"Ecuador","South America",-1.259076,"south","ECU 2006",0,17,17,17,17,14086131,12215.1142857143,80.2936767294937,"South America_17","ECU_17",140.86131,"ECU",17,5
"578","ECU",2007,1879,"Ecuador","South America",-1.259076,"south","ECU 2007",0,18,18,18,18,14328773,12215.1142857143,80.2936767294937,"South America_18","ECU_18",143.28773,"ECU",17,5
"579","ECU",2008,4400,"Ecuador","South America",-1.259076,"south","ECU 2008",0,19,19,19,19,14575202,12215.1142857143,80.2936767294937,"South America_19","ECU_19",145.75202,"ECU",17,5
"580","ECU",2009,17516,"Ecuador","South America",-1.259076,"south","ECU 2009",0,20,20,20,20,14825954,12215.1142857143,80.2936767294937,"South America_20","ECU_20",148.25954,"ECU",17,5
"581","ECU",2010,7567,"Ecuador","South America",-1.259076,"south","ECU 2010",0,21,21,21,21,15076695,12215.1142857143,80.2936767294937,"South America_21","ECU_21",150.76695,"ECU",17,5
"582","ECU",2011,19367,"Ecuador","South America",-1.259076,"south","ECU 2011",0,22,22,22,22,15326227,12215.1142857143,80.2936767294937,"South America_22","ECU_22",153.26227,"ECU",17,5
"583","ECU",2012,11662,"Ecuador","South America",-1.259076,"south","ECU 2012",0,23,23,23,23,15572194,12215.1142857143,80.2936767294937,"South America_23","ECU_23",155.72194,"ECU",17,5
"584","ECU",2013,15531,"Ecuador","South America",-1.259076,"south","ECU 2013",0,24,24,24,24,15807128,12215.1142857143,80.2936767294937,"South America_24","ECU_24",158.07128,"ECU",17,5
"585","ECU",2014,35762,"Ecuador","South America",-1.259076,"south","ECU 2014",0,25,25,25,25,16035124,12215.1142857143,80.2936767294937,"South America_25","ECU_25",160.35124,"ECU",17,5
"586","ECU",2015,17147,"Ecuador","South America",-1.259076,"south","ECU 2015",0,26,26,26,26,16266225,12215.1142857143,80.2936767294937,"South America_26","ECU_26",162.66225,"ECU",17,5
"587","ECU",2016,13096,"Ecuador","South America",-1.259076,"south","ECU 2016",0,27,27,27,27,16505139,12215.1142857143,80.2936767294937,"South America_27","ECU_27",165.05139,"ECU",17,5
"588","ECU",2017,4014,"Ecuador","South America",-1.259076,"south","ECU 2017",0,28,28,28,28,16759519,12215.1142857143,80.2936767294937,"South America_28","ECU_28",167.59519,"ECU",17,5
"589","ECU",2018,5819,"Ecuador","South America",-1.259076,"south","ECU 2018",0,29,29,29,29,17049547,12215.1142857143,80.2936767294937,"South America_29","ECU_29",170.49547,"ECU",17,5
"590","ECU",2019,23793,"Ecuador","South America",-1.259076,"south","ECU 2019",0,30,30,30,30,17340021,12215.1142857143,80.2936767294937,"South America_30","ECU_30",173.40021,"ECU",17,5
"591","ECU",2020,14499,"Ecuador","South America",-1.259076,"south","ECU 2020",0,31,31,31,31,17546065,12215.1142857143,80.2936767294937,"South America_31","ECU_31",175.46065,"ECU",17,5
"592","ECU",2021,18249,"Ecuador","South America",-1.259076,"south","ECU 2021",0,32,32,32,32,17682454,12215.1142857143,80.2936767294937,"South America_32","ECU_32",176.82454,"ECU",17,5
"593","ECU",2022,15596,"Ecuador","South America",-1.259076,"south","ECU 2022",0,33,33,33,33,17823897,12215.1142857143,80.2936767294937,"South America_33","ECU_33",178.23897,"ECU",17,5
"594","ECU",2023,59105,"Ecuador","South America",-1.259076,"south","ECU 2023",0,34,34,34,34,17980083,12215.1142857143,80.2936767294937,"South America_34","ECU_34",179.80083,"ECU",17,5
"595","ECU",2024,18564,"Ecuador","South America",-1.259076,"south","ECU 2024",0,35,35,35,35,18135478,12215.1142857143,80.2936767294937,"South America_35","ECU_35",181.35478,"ECU",17,5
"596","FJI",1990,65,"Fiji","Oceania",-17.826099,"south","FJI 1990",4,1,1,1,1,773316,2081.65714285714,237.326961281616,"Oceania_1","FJI_1",7.73316,"FJI",18,4
"597","FJI",1991,358,"Fiji","Oceania",-17.826099,"south","FJI 1991",4,2,2,2,2,779656,2081.65714285714,237.326961281616,"Oceania_2","FJI_2",7.79656,"FJI",18,4
"598","FJI",1992,39,"Fiji","Oceania",-17.826099,"south","FJI 1992",4,3,3,3,3,785346,2081.65714285714,237.326961281616,"Oceania_3","FJI_3",7.85346,"FJI",18,4
"599","FJI",1993,0,"Fiji","Oceania",-17.826099,"south","FJI 1993",4,4,4,4,4,790369,2081.65714285714,237.326961281616,"Oceania_4","FJI_4",7.90369,"FJI",18,4
"600","FJI",1994,27,"Fiji","Oceania",-17.826099,"south","FJI 1994",4,5,5,5,5,794771,2081.65714285714,237.326961281616,"Oceania_5","FJI_5",7.94771,"FJI",18,4
"601","FJI",1995,2,"Fiji","Oceania",-17.826099,"south","FJI 1995",4,6,6,6,6,798746,2081.65714285714,237.326961281616,"Oceania_6","FJI_6",7.98746,"FJI",18,4
"602","FJI",1996,0,"Fiji","Oceania",-17.826099,"south","FJI 1996",4,7,7,7,7,803789,2081.65714285714,237.326961281616,"Oceania_7","FJI_7",8.03789,"FJI",18,4
"603","FJI",1997,24780,"Fiji","Oceania",-17.826099,"south","FJI 1997",4,8,8,8,8,812139,2081.65714285714,237.326961281616,"Oceania_8","FJI_8",8.12139,"FJI",18,4
"604","FJI",1998,430,"Fiji","Oceania",-17.826099,"south","FJI 1998",4,9,9,9,9,822258,2081.65714285714,237.326961281616,"Oceania_9","FJI_9",8.22258,"FJI",18,4
"605","FJI",1999,14,"Fiji","Oceania",-17.826099,"south","FJI 1999",4,10,10,10,10,831828,2081.65714285714,237.326961281616,"Oceania_10","FJI_10",8.31828,"FJI",18,4
"606","FJI",2000,3,"Fiji","Oceania",-17.826099,"south","FJI 2000",4,11,11,11,11,840909,2081.65714285714,237.326961281616,"Oceania_11","FJI_11",8.40909,"FJI",18,4
"607","FJI",2001,0,"Fiji","Oceania",-17.826099,"south","FJI 2001",4,12,12,12,12,849596,2081.65714285714,237.326961281616,"Oceania_12","FJI_12",8.49596,"FJI",18,4
"608","FJI",2002,16,"Fiji","Oceania",-17.826099,"south","FJI 2002",4,13,13,13,13,858049,2081.65714285714,237.326961281616,"Oceania_13","FJI_13",8.58049,"FJI",18,4
"609","FJI",2003,2,"Fiji","Oceania",-17.826099,"south","FJI 2003",4,14,14,14,14,866286,2081.65714285714,237.326961281616,"Oceania_14","FJI_14",8.66286,"FJI",18,4
"610","FJI",2004,0,"Fiji","Oceania",-17.826099,"south","FJI 2004",4,15,15,15,15,874366,2081.65714285714,237.326961281616,"Oceania_15","FJI_15",8.74366,"FJI",18,4
"611","FJI",2005,25,"Fiji","Oceania",-17.826099,"south","FJI 2005",4,16,16,16,16,882379,2081.65714285714,237.326961281616,"Oceania_16","FJI_16",8.82379,"FJI",18,4
"612","FJI",2006,100,"Fiji","Oceania",-17.826099,"south","FJI 2006",4,17,17,17,17,890365,2081.65714285714,237.326961281616,"Oceania_17","FJI_17",8.90365,"FJI",18,4
"613","FJI",2007,1895,"Fiji","Oceania",-17.826099,"south","FJI 2007",4,18,18,18,18,897832,2081.65714285714,237.326961281616,"Oceania_18","FJI_18",8.97832,"FJI",18,4
"614","FJI",2008,374,"Fiji","Oceania",-17.826099,"south","FJI 2008",4,19,19,19,19,903399,2081.65714285714,237.326961281616,"Oceania_19","FJI_19",9.03399,"FJI",18,4
"615","FJI",2009,8,"Fiji","Oceania",-17.826099,"south","FJI 2009",4,20,20,20,20,907239,2081.65714285714,237.326961281616,"Oceania_20","FJI_20",9.07239,"FJI",18,4
"616","FJI",2010,88,"Fiji","Oceania",-17.826099,"south","FJI 2010",4,21,21,21,21,910419,2081.65714285714,237.326961281616,"Oceania_21","FJI_21",9.10419,"FJI",18,4
"617","FJI",2011,1777,"Fiji","Oceania",-17.826099,"south","FJI 2011",4,22,22,22,22,912989,2081.65714285714,237.326961281616,"Oceania_22","FJI_22",9.12989,"FJI",18,4
"618","FJI",2012,355,"Fiji","Oceania",-17.826099,"south","FJI 2012",4,23,23,23,23,914918,2081.65714285714,237.326961281616,"Oceania_23","FJI_23",9.14918,"FJI",18,4
"619","FJI",2013,5244,"Fiji","Oceania",-17.826099,"south","FJI 2013",4,24,24,24,24,916352,2081.65714285714,237.326961281616,"Oceania_24","FJI_24",9.16352,"FJI",18,4
"620","FJI",2014,1244,"Fiji","Oceania",-17.826099,"south","FJI 2014",4,25,25,25,25,917585,2081.65714285714,237.326961281616,"Oceania_25","FJI_25",9.17585,"FJI",18,4
"621","FJI",2015,800,"Fiji","Oceania",-17.826099,"south","FJI 2015",4,26,26,26,26,918578,2081.65714285714,237.326961281616,"Oceania_26","FJI_26",9.18578,"FJI",18,4
"622","FJI",2016,2013,"Fiji","Oceania",-17.826099,"south","FJI 2016",4,27,27,27,27,919166,2081.65714285714,237.326961281616,"Oceania_27","FJI_27",9.19166,"FJI",18,4
"623","FJI",2017,5629,"Fiji","Oceania",-17.826099,"south","FJI 2017",4,28,28,28,28,918759,2081.65714285714,237.326961281616,"Oceania_28","FJI_28",9.18759,"FJI",18,4
"624","FJI",2018,3152,"Fiji","Oceania",-17.826099,"south","FJI 2018",4,29,29,29,29,917180,2081.65714285714,237.326961281616,"Oceania_29","FJI_29",9.1718,"FJI",18,4
"625","FJI",2019,2364,"Fiji","Oceania",-17.826099,"south","FJI 2019",4,30,30,30,30,914899,2081.65714285714,237.326961281616,"Oceania_30","FJI_30",9.14899,"FJI",18,4
"626","FJI",2020,56,"Fiji","Oceania",-17.826099,"south","FJI 2020",4,31,31,31,31,914963,2081.65714285714,237.326961281616,"Oceania_31","FJI_31",9.14963,"FJI",18,4
"627","FJI",2021,5924,"Fiji","Oceania",-17.826099,"south","FJI 2021",4,32,32,32,32,916711,2081.65714285714,237.326961281616,"Oceania_32","FJI_32",9.16711,"FJI",18,4
"628","FJI",2022,9912,"Fiji","Oceania",-17.826099,"south","FJI 2022",4,33,33,33,33,919422,2081.65714285714,237.326961281616,"Oceania_33","FJI_33",9.19422,"FJI",18,4
"629","FJI",2023,5255,"Fiji","Oceania",-17.826099,"south","FJI 2023",4,34,34,34,34,924145,2081.65714285714,237.326961281616,"Oceania_34","FJI_34",9.24145,"FJI",18,4
"630","FJI",2024,907,"Fiji","Oceania",-17.826099,"south","FJI 2024",4,35,35,35,35,928784,2081.65714285714,237.326961281616,"Oceania_35","FJI_35",9.28784,"FJI",18,4
"631","GRD",1990,3,"Grenada","Caribbean",12.113156,"north","GRD 1990",3,1,1,1,1,99957,125.4,109.131796971825,"Caribbean_1","GRD_1",0.99957,"GRD",19,2
"632","GRD",1991,1,"Grenada","Caribbean",12.113156,"north","GRD 1991",3,2,2,2,2,100793,125.4,109.131796971825,"Caribbean_2","GRD_2",1.00793,"GRD",19,2
"633","GRD",1992,1,"Grenada","Caribbean",12.113156,"north","GRD 1992",3,3,3,3,3,101602,125.4,109.131796971825,"Caribbean_3","GRD_3",1.01602,"GRD",19,2
"634","GRD",1993,1,"Grenada","Caribbean",12.113156,"north","GRD 1993",3,4,4,4,4,102382,125.4,109.131796971825,"Caribbean_4","GRD_4",1.02382,"GRD",19,2
"635","GRD",1994,0,"Grenada","Caribbean",12.113156,"north","GRD 1994",3,5,5,5,5,103138,125.4,109.131796971825,"Caribbean_5","GRD_5",1.03138,"GRD",19,2
"636","GRD",1995,73,"Grenada","Caribbean",12.113156,"north","GRD 1995",3,6,6,6,6,103869,125.4,109.131796971825,"Caribbean_6","GRD_6",1.03869,"GRD",19,2
"637","GRD",1996,6,"Grenada","Caribbean",12.113156,"north","GRD 1996",3,7,7,7,7,104584,125.4,109.131796971825,"Caribbean_7","GRD_7",1.04584,"GRD",19,2
"638","GRD",1997,22,"Grenada","Caribbean",12.113156,"north","GRD 1997",3,8,8,8,8,105293,125.4,109.131796971825,"Caribbean_8","GRD_8",1.05293,"GRD",19,2
"639","GRD",1998,4,"Grenada","Caribbean",12.113156,"north","GRD 1998",3,9,9,9,9,106009,125.4,109.131796971825,"Caribbean_9","GRD_9",1.06009,"GRD",19,2
"640","GRD",1999,85,"Grenada","Caribbean",12.113156,"north","GRD 1999",3,10,10,10,10,106727,125.4,109.131796971825,"Caribbean_10","GRD_10",1.06727,"GRD",19,2
"641","GRD",2000,27,"Grenada","Caribbean",12.113156,"north","GRD 2000",3,11,11,11,11,107451,125.4,109.131796971825,"Caribbean_11","GRD_11",1.07451,"GRD",19,2
"642","GRD",2001,12,"Grenada","Caribbean",12.113156,"north","GRD 2001",3,12,12,12,12,107987,125.4,109.131796971825,"Caribbean_12","GRD_12",1.07987,"GRD",19,2
"643","GRD",2002,81,"Grenada","Caribbean",12.113156,"north","GRD 2002",3,13,13,13,13,108404,125.4,109.131796971825,"Caribbean_13","GRD_13",1.08404,"GRD",19,2
"644","GRD",2003,17,"Grenada","Caribbean",12.113156,"north","GRD 2003",3,14,14,14,14,108884,125.4,109.131796971825,"Caribbean_14","GRD_14",1.08884,"GRD",19,2
"645","GRD",2004,7,"Grenada","Caribbean",12.113156,"north","GRD 2004",3,15,15,15,15,109323,125.4,109.131796971825,"Caribbean_15","GRD_15",1.09323,"GRD",19,2
"646","GRD",2005,0,"Grenada","Caribbean",12.113156,"north","GRD 2005",3,16,16,16,16,109734,125.4,109.131796971825,"Caribbean_16","GRD_16",1.09734,"GRD",19,2
"647","GRD",2006,22,"Grenada","Caribbean",12.113156,"north","GRD 2006",3,17,17,17,17,110135,125.4,109.131796971825,"Caribbean_17","GRD_17",1.10135,"GRD",19,2
"648","GRD",2007,0,"Grenada","Caribbean",12.113156,"north","GRD 2007",3,18,18,18,18,110522,125.4,109.131796971825,"Caribbean_18","GRD_18",1.10522,"GRD",19,2
"649","GRD",2008,6,"Grenada","Caribbean",12.113156,"north","GRD 2008",3,19,19,19,19,110896,125.4,109.131796971825,"Caribbean_19","GRD_19",1.10896,"GRD",19,2
"650","GRD",2009,23,"Grenada","Caribbean",12.113156,"north","GRD 2009",3,20,20,20,20,111254,125.4,109.131796971825,"Caribbean_20","GRD_20",1.11254,"GRD",19,2
"651","GRD",2010,253,"Grenada","Caribbean",12.113156,"north","GRD 2010",3,21,21,21,21,111586,125.4,109.131796971825,"Caribbean_21","GRD_21",1.11586,"GRD",19,2
"652","GRD",2011,125,"Grenada","Caribbean",12.113156,"north","GRD 2011",3,22,22,22,22,112079,125.4,109.131796971825,"Caribbean_22","GRD_22",1.12079,"GRD",19,2
"653","GRD",2012,94,"Grenada","Caribbean",12.113156,"north","GRD 2012",3,23,23,23,23,112775,125.4,109.131796971825,"Caribbean_23","GRD_23",1.12775,"GRD",19,2
"654","GRD",2013,228,"Grenada","Caribbean",12.113156,"north","GRD 2013",3,24,24,24,24,113487,125.4,109.131796971825,"Caribbean_24","GRD_24",1.13487,"GRD",19,2
"655","GRD",2014,79,"Grenada","Caribbean",12.113156,"north","GRD 2014",3,25,25,25,25,114132,125.4,109.131796971825,"Caribbean_25","GRD_25",1.14132,"GRD",19,2
"656","GRD",2015,25,"Grenada","Caribbean",12.113156,"north","GRD 2015",3,26,26,26,26,114676,125.4,109.131796971825,"Caribbean_26","GRD_26",1.14676,"GRD",19,2
"657","GRD",2016,172,"Grenada","Caribbean",12.113156,"north","GRD 2016",3,27,27,27,27,115130,125.4,109.131796971825,"Caribbean_27","GRD_27",1.1513,"GRD",19,2
"658","GRD",2017,244,"Grenada","Caribbean",12.113156,"north","GRD 2017",3,28,28,28,28,115438,125.4,109.131796971825,"Caribbean_28","GRD_28",1.15438,"GRD",19,2
"659","GRD",2018,463,"Grenada","Caribbean",12.113156,"north","GRD 2018",3,29,29,29,29,115691,125.4,109.131796971825,"Caribbean_29","GRD_29",1.15691,"GRD",19,2
"660","GRD",2019,106,"Grenada","Caribbean",12.113156,"north","GRD 2019",3,30,30,30,30,115981,125.4,109.131796971825,"Caribbean_30","GRD_30",1.15981,"GRD",19,2
"661","GRD",2020,253,"Grenada","Caribbean",12.113156,"north","GRD 2020",3,31,31,31,31,116341,125.4,109.131796971825,"Caribbean_31","GRD_31",1.16341,"GRD",19,2
"662","GRD",2021,230,"Grenada","Caribbean",12.113156,"north","GRD 2021",3,32,32,32,32,116688,125.4,109.131796971825,"Caribbean_32","GRD_32",1.16688,"GRD",19,2
"663","GRD",2022,293,"Grenada","Caribbean",12.113156,"north","GRD 2022",3,33,33,33,33,116913,125.4,109.131796971825,"Caribbean_33","GRD_33",1.16913,"GRD",19,2
"664","GRD",2023,642,"Grenada","Caribbean",12.113156,"north","GRD 2023",3,34,34,34,34,117081,125.4,109.131796971825,"Caribbean_34","GRD_34",1.17081,"GRD",19,2
"665","GRD",2024,791,"Grenada","Caribbean",12.113156,"north","GRD 2024",3,35,35,35,35,117207,125.4,109.131796971825,"Caribbean_35","GRD_35",1.17207,"GRD",19,2
"666","GTM",1990,5757,"Guatemala","Central America",14.982133,"north","GTM 1990",0,1,1,1,1,9024773,15300.8857142857,96.7409803849921,"Central America_1","GTM_1",90.24773,"GTM",20,3
"667","GTM",1991,10968,"Guatemala","Central America",14.982133,"north","GTM 1991",0,2,2,2,2,9272584,15300.8857142857,96.7409803849921,"Central America_2","GTM_2",92.72584,"GTM",20,3
"668","GTM",1992,1286,"Guatemala","Central America",14.982133,"north","GTM 1992",0,3,3,3,3,9522266,15300.8857142857,96.7409803849921,"Central America_3","GTM_3",95.22266,"GTM",20,3
"669","GTM",1993,1907,"Guatemala","Central America",14.982133,"north","GTM 1993",0,4,4,4,4,9779761,15300.8857142857,96.7409803849921,"Central America_4","GTM_4",97.79761,"GTM",20,3
"670","GTM",1994,2872,"Guatemala","Central America",14.982133,"north","GTM 1994",0,5,5,5,5,10043718,15300.8857142857,96.7409803849921,"Central America_5","GTM_5",100.43718,"GTM",20,3
"671","GTM",1995,3979,"Guatemala","Central America",14.982133,"north","GTM 1995",0,6,6,6,6,10312996,15300.8857142857,96.7409803849921,"Central America_6","GTM_6",103.12996,"GTM",20,3
"672","GTM",1996,3660,"Guatemala","Central America",14.982133,"north","GTM 1996",0,7,7,7,7,10583526,15300.8857142857,96.7409803849921,"Central America_7","GTM_7",105.83526,"GTM",20,3
"673","GTM",1997,5379,"Guatemala","Central America",14.982133,"north","GTM 1997",0,8,8,8,8,10857754,15300.8857142857,96.7409803849921,"Central America_8","GTM_8",108.57754,"GTM",20,3
"674","GTM",1998,4653,"Guatemala","Central America",14.982133,"north","GTM 1998",0,9,9,9,9,11139145,15300.8857142857,96.7409803849921,"Central America_9","GTM_9",111.39145,"GTM",20,3
"675","GTM",1999,3615,"Guatemala","Central America",14.982133,"north","GTM 1999",0,10,10,10,10,11422965,15300.8857142857,96.7409803849921,"Central America_10","GTM_10",114.22965,"GTM",20,3
"676","GTM",2000,8964,"Guatemala","Central America",14.982133,"north","GTM 2000",0,11,11,11,11,11697592,15300.8857142857,96.7409803849921,"Central America_11","GTM_11",116.97592,"GTM",20,3
"677","GTM",2001,4512,"Guatemala","Central America",14.982133,"north","GTM 2001",0,12,12,12,12,11969422,15300.8857142857,96.7409803849921,"Central America_12","GTM_12",119.69422,"GTM",20,3
"678","GTM",2002,7552,"Guatemala","Central America",14.982133,"north","GTM 2002",0,13,13,13,13,12246915,15300.8857142857,96.7409803849921,"Central America_13","GTM_13",122.46915,"GTM",20,3
"679","GTM",2003,6728,"Guatemala","Central America",14.982133,"north","GTM 2003",0,14,14,14,14,12525842,15300.8857142857,96.7409803849921,"Central America_14","GTM_14",125.25842,"GTM",20,3
"680","GTM",2004,6313,"Guatemala","Central America",14.982133,"north","GTM 2004",0,15,15,15,15,12807402,15300.8857142857,96.7409803849921,"Central America_15","GTM_15",128.07402,"GTM",20,3
"681","GTM",2005,6309,"Guatemala","Central America",14.982133,"north","GTM 2005",0,16,16,16,16,13087629,15300.8857142857,96.7409803849921,"Central America_16","GTM_16",130.87629,"GTM",20,3
"682","GTM",2006,2422,"Guatemala","Central America",14.982133,"north","GTM 2006",0,17,17,17,17,13367459,15300.8857142857,96.7409803849921,"Central America_17","GTM_17",133.67459,"GTM",20,3
"683","GTM",2007,5865,"Guatemala","Central America",14.982133,"north","GTM 2007",0,18,18,18,18,13652040,15300.8857142857,96.7409803849921,"Central America_18","GTM_18",136.5204,"GTM",20,3
